Ad ID,Category,Price,Currency,Price per m2,Floor Number,Room Count,Area,Location,Excerpt,Last Updated,State of Repair,Link
5219418,Yeni tikili,227 000,AZN,1 820 AZN/m²,17 / 17,3,125 m²,İnşaatçılar m.,var,"13.06.2025, 11:24",var,https://bina.az/items/5219418
5166915,Yeni tikili,484 000,AZN,4 700 AZN/m²,2 / 6,3,103 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 11:24",yoxdur,https://bina.az/items/5166915
5253130,Yeni tikili,185 000,AZN,1 950 AZN/m²,8 / 16,3,95 m²,Həzi Aslanov m.,var,"13.06.2025, 11:24",var,https://bina.az/items/5253130
4887551,Yeni tikili,930 000,AZN,4 890 AZN/m²,9 / 20,3,190 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 11:23",var,https://bina.az/items/4887551
5276095,Köhnə tikili,126 000,AZN,2 800 AZN/m²,4 / 5,2,45 m²,20 Yanvar m.,var,"13.06.2025, 11:23",var,https://bina.az/items/5276095
5273209,Yeni tikili,220 000,AZN,2 590 AZN/m²,8 / 13,2,85 m²,Badamdar q.,var,"13.06.2025, 11:23",var,https://bina.az/items/5273209
5201891,Köhnə tikili,240 000,AZN,3 000 AZN/m²,6 / 10,3,80 m²,Gənclik m.,var,"13.06.2025, 11:26",var,https://bina.az/items/5201891
5265555,Yeni tikili,209 000,AZN,4 180 AZN/m²,4 / 15,2,50 m²,Gənclik m.,var,"13.06.2025, 11:23",var,https://bina.az/items/5265555
5231145,Yeni tikili,265 000,AZN,3 580 AZN/m²,11 / 12,2,74 m²,8 Noyabr m.,var,"13.06.2025, 11:23",var,https://bina.az/items/5231145
5276088,Yeni tikili,363 000,AZN,2 590 AZN/m²,7 / 14,4,140 m²,Memar Əcəmi m.,var,"13.06.2025, 11:23",var,https://bina.az/items/5276088
5193256,Yeni tikili,72 000,AZN,1 310 AZN/m²,2 / 6,2,55 m²,Masazır q.,var,"13.06.2025, 11:22",var,https://bina.az/items/5193256
5211073,Yeni tikili,248 000,AZN,2 580 AZN/m²,15 / 20,3,96 m²,Həzi Aslanov m.,var,"13.06.2025, 11:22",var,https://bina.az/items/5211073
5051496,Yeni tikili,200 000,AZN,1 940 AZN/m²,14 / 18,2,103 m²,Yasamal r.,yoxdur,"13.06.2025, 11:22",yoxdur,https://bina.az/items/5051496
5047147,Yeni tikili,399 900,AZN,2 550 AZN/m²,12 / 16,3,157 m²,Elmlər Akademiyası m.,var,"13.06.2025, 11:22",var,https://bina.az/items/5047147
5276087,Yeni tikili,125 000,AZN,2 500 AZN/m²,3 / 18,1,50 m²,Həzi Aslanov q.,var,"13.06.2025, 11:21",var,https://bina.az/items/5276087
5246483,Yeni tikili,209 000,AZN,1 710 AZN/m²,16 / 18,3,122 m²,Həzi Aslanov m.,var,"13.06.2025, 11:21",var,https://bina.az/items/5246483
5248042,Yeni tikili,665 000,AZN,3 690 AZN/m²,5 / 14,4,180 m²,28 May m.,var,"13.06.2025, 11:21",var,https://bina.az/items/5248042
5222965,Yeni tikili,357 500,AZN,2 500 AZN/m²,13 / 17,3,143 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:20",yoxdur,https://bina.az/items/5222965
5164682,Yeni tikili,715 000,AZN,7 150 AZN/m²,3 / 7,3,100 m²,Ağ şəhər q.,var,"13.06.2025, 11:20",var,https://bina.az/items/5164682
4731512,Yeni tikili,85 000,AZN,1 160 AZN/m²,2 / 6,3,73 m²,Masazır q.,var,"13.06.2025, 11:20",var,https://bina.az/items/4731512
5205018,Yeni tikili,153 000,AZN,2 280 AZN/m²,14 / 17,2,67 m²,Neftçilər m.,var,"13.06.2025, 11:20",var,https://bina.az/items/5205018
4870741,Yeni tikili,560 000,AZN,3 090 AZN/m²,5 / 16,4,181 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 11:19",var,https://bina.az/items/4870741
5154916,Yeni tikili,278 000,AZN,1 850 AZN/m²,2 / 16,3,150 m²,İnşaatçılar m.,var,"13.06.2025, 11:19",var,https://bina.az/items/5154916
5196327,Yeni tikili,212 000,AZN,3 720 AZN/m²,3 / 17,2,57 m²,İnşaatçılar m.,var,"13.06.2025, 11:19",var,https://bina.az/items/5196327
5024080,Yeni tikili,223 000,AZN,2 720 AZN/m²,2 / 20,2,82 m²,20 Yanvar m.,var,"13.06.2025, 11:18",var,https://bina.az/items/5024080
5276082,Yeni tikili,350 000,AZN,1 940 AZN/m²,13 / 16,4,180 m²,Gənclik m.,var,"13.06.2025, 11:18",var,https://bina.az/items/5276082
5249123,Yeni tikili,146 500,AZN,2 930 AZN/m²,10 / 10,2,50 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:18",var,https://bina.az/items/5249123
4935868,Yeni tikili,136 000,AZN,1 510 AZN/m²,4 / 7,3,90 m²,Masazır q.,var,"13.06.2025, 11:18",var,https://bina.az/items/4935868
5167907,Yeni tikili,510 000,AZN,2 520 AZN/m²,12 / 15,5,202.3 m²,Elmlər Akademiyası m.,var,"13.06.2025, 12:37",var,https://bina.az/items/5167907
4886080,Yeni tikili,315 020,AZN,3 800 AZN/m²,11 / 16,2,82.9 m²,28 May m.,var,"13.06.2025, 11:18",var,https://bina.az/items/4886080
5092039,Köhnə tikili,208 900,AZN,2 320 AZN/m²,9 / 9,3,90 m²,Gənclik m.,var,"13.06.2025, 14:27",var,https://bina.az/items/5092039
5207050,Köhnə tikili,240 000,AZN,2 860 AZN/m²,2 / 3,3,84 m²,Nizami m.,var,"13.06.2025, 11:17",var,https://bina.az/items/5207050
5276078,Köhnə tikili,259 000,AZN,2 560 AZN/m²,5 / 5,3,101 m²,Elmlər Akademiyası m.,var,"13.06.2025, 12:03",var,https://bina.az/items/5276078
5197144,Köhnə tikili,111 000,AZN,2 020 AZN/m²,5 / 5,2,55 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:17",var,https://bina.az/items/5197144
5257706,Yeni tikili,197 000,AZN,2 370 AZN/m²,17 / 18,2,83 m²,28 May m.,yoxdur,"13.06.2025, 11:17",yoxdur,https://bina.az/items/5257706
5192462,Köhnə tikili,159 000,AZN,2 120 AZN/m²,5 / 5,3,75 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:17",var,https://bina.az/items/5192462
4972020,Köhnə tikili,114 000,AZN,2 000 AZN/m²,8 / 12,2,57 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:17",var,https://bina.az/items/4972020
4463832,Yeni tikili,236 500,AZN,3 200 AZN/m²,3 / 11,3,74 m²,8 Noyabr m.,var,"13.06.2025, 11:17",var,https://bina.az/items/4463832
5096661,Yeni tikili,250 000,AZN,2 080 AZN/m²,13 / 18,3,120 m²,28 May m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5096661
5106242,Köhnə tikili,115 000,AZN,1 920 AZN/m²,9 / 12,2,60 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5106242
5256051,Yeni tikili,137 000,AZN,2 210 AZN/m²,12 / 18,3,62 m²,Həzi Aslanov m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5256051
5178611,Köhnə tikili,153 000,AZN,2 040 AZN/m²,5 / 5,3,75 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5178611
5198461,Yeni tikili,200 000,AZN,2 500 AZN/m²,14 / 18,3,80 m²,Memar Əcəmi m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5198461
5254114,Köhnə tikili,115 000,AZN,2 090 AZN/m²,1 / 9,2,55 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5254114
4953273,Köhnə tikili,160 000,AZN,2 460 AZN/m²,2 / 9,3,65 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:16",var,https://bina.az/items/4953273
5239291,Yeni tikili,419 999,AZN,2 840 AZN/m²,9 / 16,3,148 m²,Koroğlu m.,var,"13.06.2025, 11:16",var,https://bina.az/items/5239291
4997881,Yeni tikili,415 000,AZN,2 360 AZN/m²,13 / 18,4,176 m²,Nəsimi r.,var,"13.06.2025, 11:16",,https://bina.az/items/4997881
5235108,Yeni tikili,185 000,AZN,2 800 AZN/m²,7 / 16,2,66 m²,Həzi Aslanov m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5235108
5245760,Köhnə tikili,96 000,AZN,2 400 AZN/m²,9 / 9,2,40 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5245760
5198280,Yeni tikili,322 800,AZN,2 560 AZN/m²,16 / 17,3,126 m²,İnşaatçılar m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5198280
5052359,Yeni tikili,460 000,AZN,3 460 AZN/m²,12 / 18,3,133 m²,28 May m.,yoxdur,"13.06.2025, 11:15",yoxdur,https://bina.az/items/5052359
5166369,Yeni tikili,397 000,AZN,3 850 AZN/m²,3 / 16,3,103 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:15",var,https://bina.az/items/5166369
5259301,Yeni tikili,195 000,AZN,2 710 AZN/m²,5 / 17,2,72 m²,Elmlər Akademiyası m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5259301
5073363,Yeni tikili,355 000,AZN,2 630 AZN/m²,14 / 17,3,135 m²,28 May m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5073363
4520986,Yeni tikili,149 000,AZN,1 480 AZN/m²,18 / 18,2,101 m²,Yeni Yasamal q.,yoxdur,"13.06.2025, 11:15",var,https://bina.az/items/4520986
5027124,Köhnə tikili,123 500,AZN,2 250 AZN/m²,3 / 5,2,55 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5027124
5253131,Yeni tikili,365 000,AZN,2 810 AZN/m²,14 / 16,3,130 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:15",var,https://bina.az/items/5253131
5196586,Yeni tikili,255 000,AZN,1 930 AZN/m²,7 / 18,4,132 m²,Badamdar q.,yoxdur,"13.06.2025, 09:39",yoxdur,https://bina.az/items/5196586
5226110,Yeni tikili,330 000,AZN,3 140 AZN/m²,4 / 16,3,105 m²,28 May m.,yoxdur,"13.06.2025, 11:15",var,https://bina.az/items/5226110
4809000,Köhnə tikili,154 000,AZN,2 200 AZN/m²,1 / 9,2,70 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:14",var,https://bina.az/items/4809000
5032629,Yeni tikili,145 000,AZN,2 790 AZN/m²,16 / 18,2,52 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:14",var,https://bina.az/items/5032629
5276073,Yeni tikili,209 000,AZN,2 270 AZN/m²,8 / 17,3,92 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:14",var,https://bina.az/items/5276073
5251845,Köhnə tikili,130 000,AZN,2 500 AZN/m²,1 / 5,2,52 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:14",var,https://bina.az/items/5251845
5056367,Köhnə tikili,227 000,AZN,2 670 AZN/m²,3 / 9,3,85 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:14",var,https://bina.az/items/5056367
5091960,Köhnə tikili,209 000,AZN,2 320 AZN/m²,9 / 9,3,90 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:14",var,https://bina.az/items/5091960
4856777,Yeni tikili,215 000,AZN,4 060 AZN/m²,11 / 14,2,53 m²,8 Noyabr m.,var,"13.06.2025, 11:14",var,https://bina.az/items/4856777
5088599,Köhnə tikili,120 000,AZN,2 110 AZN/m²,5 / 5,3,57 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5088599
5200455,Köhnə tikili,245 000,AZN,2 230 AZN/m²,6 / 9,4,110 m²,Memar Əcəmi m.,var,"13.06.2025, 11:23",var,https://bina.az/items/5200455
5270305,Yeni tikili,310 000,AZN,2 300 AZN/m²,17 / 19,3,135 m²,8 Noyabr m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5270305
5268739,Yeni tikili,238 000,AZN,2 430 AZN/m²,11 / 19,3,98 m²,Dərnəgül m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5268739
5150958,Köhnə tikili,157 000,AZN,2 240 AZN/m²,3 / 9,2,70 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5150958
5276070,Yeni tikili,310 000,AZN,2 380 AZN/m²,13 / 19,3,130 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 12:03",yoxdur,https://bina.az/items/5276070
5187542,Yeni tikili,309 000,AZN,2 920 AZN/m²,22 / 27,2,106 m²,8 Noyabr m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5187542
5274482,Yeni tikili,147 000,AZN,2 940 AZN/m²,5 / 16,2,50 m²,20 Yanvar m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5274482
5267549,Köhnə tikili,109 500,AZN,3 130 AZN/m²,4 / 5,1,35 m²,Memar Əcəmi m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5267549
5147669,Köhnə tikili,250 000,AZN,1 920 AZN/m²,7 / 9,5,130 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5147669
5269067,Köhnə tikili,190 000,AZN,2 380 AZN/m²,4 / 5,3,80 m²,Nərimanov r.,var,"13.06.2025, 11:13",var,https://bina.az/items/5269067
5127834,Köhnə tikili,227 000,AZN,2 160 AZN/m²,6 / 9,4,105 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:13",var,https://bina.az/items/5127834
4884754,Yeni tikili,345 000,AZN,2 650 AZN/m²,9 / 17,3,130 m²,Nəsimi r.,var,"13.06.2025, 11:13",var,https://bina.az/items/4884754
4635915,Yeni tikili,469 870,AZN,3 800 AZN/m²,14 / 18,3,123.6 m²,Elmlər Akademiyası m.,var,"12.03.2025, 17:27",yoxdur,https://bina.az/items/4635915
5274503,Yeni tikili,152 000,AZN,2 980 AZN/m²,3 / 20,2,51 m²,20 Yanvar m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5274503
5257623,Yeni tikili,245 000,AZN,4 080 AZN/m²,12 / 16,2,60 m²,Nəriman Nərimanov m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5257623
5058976,Köhnə tikili,123 000,AZN,2 240 AZN/m²,9 / 9,2,55 m²,Gənclik m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5058976
5274449,Yeni tikili,155 000,AZN,2 980 AZN/m²,16 / 20,2,52 m²,20 Yanvar m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5274449
5219153,Yeni tikili,335 000,AZN,2 150 AZN/m²,3 / 20,4,156 m²,Həzi Aslanov m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5219153
5276066,Yeni tikili,450 000,AZN,2 040 AZN/m²,11 / 16,4,221 m²,İnşaatçılar m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5276066
5243521,Yeni tikili,179 000,AZN,2 200 AZN/m²,10 / 15,3,81.5 m²,Həzi Aslanov m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5243521
5139730,Yeni tikili,650 000,AZN,4 060 AZN/m²,12 / 18,3,160 m²,28 May m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5139730
4765452,Yeni tikili,179 000,AZN,2 890 AZN/m²,10 / 11,2,62 m²,28 May m.,yoxdur,"13.06.2025, 11:12",var,https://bina.az/items/4765452
5243648,Köhnə tikili,129 800,AZN,2 160 AZN/m²,6 / 9,2,60 m²,Elmlər Akademiyası m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5243648
5056173,Köhnə tikili,123 000,AZN,2 240 AZN/m²,9 / 9,2,55 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:12",var,https://bina.az/items/5056173
5270266,Yeni tikili,159 000,AZN,2 270 AZN/m²,13 / 17,2,70 m²,8-ci kilometr q.,var,"13.06.2025, 11:11",var,https://bina.az/items/5270266
3055737,Yeni tikili,553 500,AZN,3 310 AZN/m²,1 / 2,3,167 m²,Nardaran q.,yoxdur,"13.06.2025, 11:11",yoxdur,https://bina.az/items/3055737
5252246,Yeni tikili,250 000,AZN,2 780 AZN/m²,8 / 19,3,90 m²,Əhmədli q.,var,"13.06.2025, 11:27",var,https://bina.az/items/5252246
5138445,Köhnə tikili,130 000,AZN,2 170 AZN/m²,3 / 5,3,60 m²,Memar Əcəmi m.,var,"13.06.2025, 11:23",var,https://bina.az/items/5138445
4899267,Köhnə tikili,158 000,AZN,2 110 AZN/m²,5 / 5,3,75 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:11",var,https://bina.az/items/4899267
5197158,Yeni tikili,153 000,AZN,2 640 AZN/m²,9 / 17,2,58 m²,Əhmədli m.,yoxdur,"13.06.2025, 12:03",var,https://bina.az/items/5197158
5200507,Yeni tikili,168 000,AZN,2 670 AZN/m²,16 / 17,2,63 m²,Həzi Aslanov q.,var,"13.06.2025, 11:11",var,https://bina.az/items/5200507
4816763,Köhnə tikili,117 000,AZN,3 770 AZN/m²,2 / 5,2,31 m²,Nəriman Nərimanov m.,var,"13.06.2025, 11:11",var,https://bina.az/items/4816763
5250338,Yeni tikili,212 000,AZN,3 720 AZN/m²,3 / 14,2,57 m²,İnşaatçılar m.,var,"13.06.2025, 13:41",var,https://bina.az/items/5250338
5276060,Yeni tikili,326 000,AZN,2 530 AZN/m²,13 / 18,3,129 m²,Nəsimi r.,yoxdur,"13.06.2025, 11:11",yoxdur,https://bina.az/items/5276060
5206277,Yeni tikili,248 000,AZN,1 750 AZN/m²,9 / 18,3,142 m²,Həzi Aslanov m.,var,"13.06.2025, 11:10",var,https://bina.az/items/5206277
5229894,Yeni tikili,119 000,AZN,1 270 AZN/m²,6 / 8,3,94 m²,Masazır q.,var,"13.06.2025, 11:10",var,https://bina.az/items/5229894
5206372,Yeni tikili,155 000,AZN,2 670 AZN/m²,4 / 17,2,58 m²,Həzi Aslanov m.,var,"13.06.2025, 11:10",var,https://bina.az/items/5206372
5245146,Yeni tikili,167 000,AZN,2 780 AZN/m²,12 / 19,2,60 m²,Həzi Aslanov m.,var,"13.06.2025, 11:09",var,https://bina.az/items/5245146
5207771,Yeni tikili,315 000,AZN,2 580 AZN/m²,7 / 12,4,122 m²,Gənclik m.,var,"13.06.2025, 11:09",var,https://bina.az/items/5207771
5217748,Yeni tikili,137 000,AZN,2 340 AZN/m²,11 / 16,2,58.6 m²,Həzi Aslanov m.,var,"13.06.2025, 11:09",yoxdur,https://bina.az/items/5217748
5144514,Yeni tikili,360 000,AZN,2 880 AZN/m²,7 / 12,3,125 m²,Gənclik m.,var,"13.06.2025, 11:09",var,https://bina.az/items/5144514
5216971,Yeni tikili,295 000,AZN,2 810 AZN/m²,14 / 17,3,105 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:09",yoxdur,https://bina.az/items/5216971
5273492,Yeni tikili,475 000,AZN,3 110 AZN/m²,11 / 16,3,152.8 m²,Gənclik m.,var,"13.06.2025, 11:09",var,https://bina.az/items/5273492
5163119,Yeni tikili,345 000,AZN,1 920 AZN/m²,13 / 16,4,180 m²,Nərimanov r.,var,"13.06.2025, 11:09",var,https://bina.az/items/5163119
4984257,Yeni tikili,67 000,AZN,1 240 AZN/m²,3 / 6,2,54 m²,Masazır q.,yoxdur,"13.06.2025, 11:09",var,https://bina.az/items/4984257
5240645,Yeni tikili,268 000,AZN,3 440 AZN/m²,2 / 16,2,78 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:09",var,https://bina.az/items/5240645
5276057,Köhnə tikili,159 500,AZN,2 130 AZN/m²,4 / 5,3,75 m²,Memar Əcəmi m.,var,"13.06.2025, 11:09",var,https://bina.az/items/5276057
5171206,Yeni tikili,290 000,AZN,1 960 AZN/m²,9 / 16,3,148 m²,Həzi Aslanov m.,var,"13.06.2025, 11:08",var,https://bina.az/items/5171206
4591879,Yeni tikili,561 000,AZN,2 710 AZN/m²,20 / 21,4,207 m²,Elmlər Akademiyası m.,yoxdur,"13.06.2025, 11:08",yoxdur,https://bina.az/items/4591879
5276054,Yeni tikili,223 000,AZN,2 170 AZN/m²,13 / 20,3,103 m²,Yeni Yasamal q.,yoxdur,"13.06.2025, 11:08",var,https://bina.az/items/5276054
5152596,Yeni tikili,259 000,AZN,3 550 AZN/m²,9 / 16,2,73 m²,28 May m.,yoxdur,"13.06.2025, 11:08",var,https://bina.az/items/5152596
5276053,Yeni tikili,335 000,AZN,2 160 AZN/m²,15 / 20,4,155 m²,Həzi Aslanov m.,var,"13.06.2025, 11:07",var,https://bina.az/items/5276053
5236734,Köhnə tikili,229 000,AZN,1 830 AZN/m²,8 / 9,5,125 m²,Xalqlar Dostluğu m.,var,"13.06.2025, 11:07",var,https://bina.az/items/5236734
5276051,Köhnə tikili,108 000,AZN,1 800 AZN/m²,7 / 9,2,60 m²,Yeni Günəşli q.,var,"13.06.2025, 11:07",var,https://bina.az/items/5276051
5183965,Yeni tikili,524 522,AZN,4 420 AZN/m²,9 / 11,2,118.7 m²,Nardaran q.,yoxdur,"13.06.2025, 10:24",var,https://bina.az/items/5183965
3171566,Yeni tikili,560 000,AZN,2 670 AZN/m²,9 / 14,4,210 m²,28 May m.,var,"13.06.2025, 11:07",var,https://bina.az/items/3171566
5128490,Yeni tikili,690 000,AZN,3 210 AZN/m²,7 / 16,5,215 m²,Şah İsmayıl Xətai m.,yoxdur,"13.06.2025, 11:07",var,https://bina.az/items/5128490
5276050,Köhnə tikili,175 000,AZN,2 330 AZN/m²,4 / 5,3,75 m²,7-ci mikrorayon q.,var,"13.06.2025, 11:07",var,https://bina.az/items/5276050
5276048,Köhnə tikili,194 000,AZN,2 280 AZN/m²,2 / 9,3,85 m²,Nərimanov r.,var,"13.06.2025, 11:07",var,https://bina.az/items/5276048
5038649,Yeni tikili,298 000,AZN,5 520 AZN/m²,3 / 4,1,54 m²,Nardaran q.,yoxdur,"13.06.2025, 11:07",var,https://bina.az/items/5038649
5241790,Yeni tikili,444 000,AZN,3 100 AZN/m²,3 / 14,4,143 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:06",var,https://bina.az/items/5241790
5196971,Yeni tikili,474 000,AZN,3 100 AZN/m²,11 / 17,3,153 m²,Gənclik m.,yoxdur,"13.06.2025, 11:06",var,https://bina.az/items/5196971
5163676,Yeni tikili,155 000,AZN,2 820 AZN/m²,15 / 16,2,55 m²,Azadlıq Prospekti m.,var,"13.06.2025, 11:05",var,https://bina.az/items/5163676
5197026,Yeni tikili,460 000,AZN,3 460 AZN/m²,12 / 18,3,133 m²,28 May m.,yoxdur,"13.06.2025, 11:05",yoxdur,https://bina.az/items/5197026
5254988,Yeni tikili,117 000,AZN,1 950 AZN/m²,5 / 6,2,60 m²,Xətai r.,var,"13.06.2025, 11:05",var,https://bina.az/items/5254988
5082044,Yeni tikili,375 000,AZN,3 260 AZN/m²,17 / 23,3,115 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:05",var,https://bina.az/items/5082044
5215501,Yeni tikili,375 000,AZN,5 770 AZN/m²,11 / 20,2,65 m²,Ağ şəhər q.,yoxdur,"13.06.2025, 11:05",var,https://bina.az/items/5215501
5015791,Köhnə tikili,145 000,AZN,1 930 AZN/m²,2 / 3,3,75 m²,M.Ə.Rəsulzadə q.,var,"13.06.2025, 11:05",var,https://bina.az/items/5015791
4976325,Yeni tikili,570 000,AZN,3 130 AZN/m²,16 / 18,4,182 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:05",var,https://bina.az/items/4976325
5276046,Köhnə tikili,209 000,AZN,2 680 AZN/m²,4 / 4,3,78 m²,Nəriman Nərimanov m.,var,"13.06.2025, 11:05",var,https://bina.az/items/5276046
5276044,Yeni tikili,115 000,AZN,1 530 AZN/m²,9 / 12,3,75 m²,Hövsan q.,var,"13.06.2025, 11:05",var,https://bina.az/items/5276044
5240438,Yeni tikili,268 000,AZN,3 350 AZN/m²,2 / 16,2,80 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:04",var,https://bina.az/items/5240438
5276045,Yeni tikili,348 000,AZN,3 410 AZN/m²,15 / 17,3,102 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:04",var,https://bina.az/items/5276045
4695905,Yeni tikili,478 000,AZN,2 660 AZN/m²,4 / 14,4,180 m²,Nəsimi r.,var,"13.06.2025, 11:04",var,https://bina.az/items/4695905
5145058,Yeni tikili,555 000,AZN,2 310 AZN/m²,12 / 16,5,240 m²,Xətai r.,var,"13.06.2025, 11:04",var,https://bina.az/items/5145058
5252187,Yeni tikili,195 000,AZN,2 910 AZN/m²,4 / 11,2,67 m²,Nəriman Nərimanov m.,var,"13.06.2025, 11:04",var,https://bina.az/items/5252187
5276043,Köhnə tikili,150 000,AZN,2 140 AZN/m²,4 / 5,2,70 m²,Memar Əcəmi m.,var,"13.06.2025, 11:04",var,https://bina.az/items/5276043
4835416,Yeni tikili,215 000,AZN,3 070 AZN/m²,10 / 17,2,70 m²,Nərimanov r.,var,"13.06.2025, 11:03",var,https://bina.az/items/4835416
5182624,Yeni tikili,218 000,AZN,2 400 AZN/m²,17 / 18,2,91 m²,Nəsimi r.,var,"13.06.2025, 11:03",yoxdur,https://bina.az/items/5182624
5197741,Yeni tikili,249 000,AZN,1 660 AZN/m²,7 / 15,4,150 m²,Həzi Aslanov m.,var,"13.06.2025, 11:03",yoxdur,https://bina.az/items/5197741
5225693,Köhnə tikili,150 000,AZN,3 000 AZN/m²,5 / 5,2,50 m²,İçəri Şəhər m.,var,"13.06.2025, 11:03",var,https://bina.az/items/5225693
5168775,Yeni tikili,510 000,AZN,2 110 AZN/m²,11 / 13,4,242 m²,Nəsimi r.,var,"13.06.2025, 11:03",var,https://bina.az/items/5168775
5241514,Yeni tikili,255 000,AZN,3 400 AZN/m²,11 / 16,2,75 m²,Nəriman Nərimanov m.,yoxdur,"13.06.2025, 11:03",var,https://bina.az/items/5241514
5228202,Yeni tikili,385 000,AZN,2 080 AZN/m²,15 / 17,4,185 m²,28 May m.,var,"13.06.2025, 11:03",var,https://bina.az/items/5228202
4919299,Yeni tikili,348 000,AZN,2 760 AZN/m²,9 / 16,3,126 m²,Nəsimi r.,var,"13.06.2025, 11:03",var,https://bina.az/items/4919299
5196894,Yeni tikili,375 000,AZN,2 080 AZN/m²,4 / 18,4,180 m²,Nəsimi r.,var,"13.06.2025, 11:03",var,https://bina.az/items/5196894
4957319,Yeni tikili,124 000,AZN,2 120 AZN/m²,11 / 15,2,58.5 m²,Yeni Günəşli q.,var,"13.06.2025, 11:02",var,https://bina.az/items/4957319
5241891,Yeni tikili,335 000,AZN,2 580 AZN/m²,13 / 15,3,130 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:02",var,https://bina.az/items/5241891
5276038,Yeni tikili,390 000,AZN,2 790 AZN/m²,3 / 18,3,140 m²,Şah İsmayıl Xətai m.,var,"13.06.2025, 11:02",var,https://bina.az/items/5276038
5199067,Yeni tikili,245 000,AZN,4 080 AZN/m²,5 / 17,2,60 m²,Nəsimi r.,var,"13.06.2025, 11:02",var,https://bina.az/items/5199067
5050235,Yeni tikili,388 000,AZN,2 220 AZN/m²,5 / 21,4,175 m²,Nərimanov r.,var,"13.06.2025, 11:02",var,https://bina.az/items/5050235
5025202,Köhnə tikili,137 500,AZN,1 620 AZN/m²,8 / 9,3,85 m²,Yeni Günəşli q.,var,"13.06.2025, 11:02",var,https://bina.az/items/5025202
5116090,Yeni tikili,400 000,AZN,2 110 AZN/m²,4 / 16,4,190 m²,İnşaatçılar m.,var,"13.06.2025, 11:02",var,https://bina.az/items/5116090
